GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19
Id,Id2,Geography,Total:,Asian Indian,Bangladeshi,Cambodian,"Chinese, except Taiwanese",Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese,Other Asian,"Other Asian, not specified"
1400000US06081601100,06081601100,"Census Tract 6011, San Mateo County, California",3018,33,0,4,1626,1015,0,23,77,39,2,2,3,0,15,0,59,115,5
1400000US06081601200,06081601200,"Census Tract 6012, San Mateo County, California",2237,115,0,1,477,1432,0,15,38,28,13,1,0,0,3,43,44,24,3
1400000US06081601300,06081601300,"Census Tract 6013, San Mateo County, California",2793,32,0,3,299,2369,2,0,23,12,1,0,0,2,0,2,19,25,4
1400000US06081601400,06081601400,"Census Tract 6014, San Mateo County, California",4112,42,7,3,1373,2356,0,22,42,18,5,6,11,0,7,18,40,147,15
1400000US06081601501,06081601501,"Census Tract 6015.01, San Mateo County, California",3331,44,0,0,1039,2042,0,16,46,14,1,0,0,0,1,1,28,94,5
1400000US06081601502,06081601502,"Census Tract 6015.02, San Mateo County, California",2545,63,0,1,456,1796,0,27,52,59,1,0,10,0,10,18,31,14,7
1400000US06081601601,06081601601,"Census Tract 6016.01, San Mateo County, California",413,13,0,0,18,356,0,0,18,7,0,0,0,0,1,0,0,0,0
1400000US06081601603,06081601603,"Census Tract 6016.03, San Mateo County, California",4060,78,0,3,993,2700,0,23,87,66,0,0,9,0,0,12,60,0,29
1400000US06081601604,06081601604,"Census Tract 6016.04, San Mateo County, California",1088,31,0,0,220,684,0,6,47,67,0,0,5,4,3,5,13,2,1
1400000US06081601605,06081601605,"Census Tract 6016.05, San Mateo County, California",4459,95,0,4,843,3308,0,30,51,35,0,1,1,0,6,24,29,6,26
1400000US06081601700,06081601700,"Census Tract 6017, San Mateo County, California",931,39,0,0,165,606,0,9,52,19,0,0,4,0,2,7,15,9,4
1400000US06081601800,06081601800,"Census Tract 6018, San Mateo County, California",1111,93,0,0,272,628,0,4,62,26,1,0,0,0,0,3,6,16,0
1400000US06081601900,06081601900,"Census Tract 6019, San Mateo County, California",2296,194,0,9,601,1319,0,12,59,30,0,0,7,0,6,10,34,4,11
1400000US06081602000,06081602000,"Census Tract 6020, San Mateo County, California",1781,136,0,0,696,773,0,32,75,34,1,0,1,0,1,1,25,6,0
1400000US06081602100,06081602100,"Census Tract 6021, San Mateo County, California",445,37,0,0,72,310,0,0,9,11,0,0,0,0,0,0,3,0,3
1400000US06081602200,06081602200,"Census Tract 6022, San Mateo County, California",710,166,0,0,87,404,0,0,15,19,0,0,1,0,0,1,9,6,2
1400000US06081602300,06081602300,"Census Tract 6023, San Mateo County, California",534,48,0,1,142,301,0,5,15,1,0,0,0,0,0,0,16,0,5
1400000US06081602400,06081602400,"Census Tract 6024, San Mateo County, California",1260,109,0,2,342,669,0,4,39,42,0,2,8,3,3,10,27,0,0
1400000US06081602500,06081602500,"Census Tract 6025, San Mateo County, California",3044,118,0,0,898,1797,0,18,86,51,0,0,3,3,10,24,24,7,5
1400000US06081602600,06081602600,"Census Tract 6026, San Mateo County, California",5076,111,0,5,1439,3198,0,25,86,101,1,8,14,0,6,6,54,7,15
1400000US06081602700,06081602700,"Census Tract 6027, San Mateo County, California",1658,46,0,1,295,1164,0,6,53,44,0,0,2,1,5,7,23,0,11
1400000US06081602800,06081602800,"Census Tract 6028, San Mateo County, California",1833,82,0,0,477,1125,0,5,42,39,0,0,5,1,1,0,37,16,3
1400000US06081602900,06081602900,"Census Tract 6029, San Mateo County, California",593,20,0,0,144,287,1,0,42,36,0,0,0,2,4,8,44,1,4
1400000US06081603000,06081603000,"Census Tract 6030, San Mateo County, California",320,34,0,0,91,121,0,6,38,13,0,1,0,0,2,6,4,2,2
1400000US06081603100,06081603100,"Census Tract 6031, San Mateo County, California",222,10,0,3,88,75,0,2,23,11,0,0,3,0,0,3,3,0,1
1400000US06081603200,06081603200,"Census Tract 6032, San Mateo County, California",168,9,0,0,50,65,0,1,24,6,0,0,0,0,1,0,3,4,5
1400000US06081603300,06081603300,"Census Tract 6033, San Mateo County, California",425,10,0,1,178,153,0,1,51,9,0,3,0,0,0,5,2,0,12
1400000US06081603400,06081603400,"Census Tract 6034, San Mateo County, California",494,16,0,0,168,231,0,2,51,19,0,0,1,0,0,1,4,0,1
1400000US06081603500,06081603500,"Census Tract 6035, San Mateo County, California",15,2,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US06081603600,06081603600,"Census Tract 6036, San Mateo County, California",1670,138,0,0,513,785,0,9,96,82,0,0,5,1,3,3,21,1,13
1400000US06081603700,06081603700,"Census Tract 6037, San Mateo County, California",1400,94,0,0,416,698,0,7,105,61,0,0,0,0,4,3,10,0,2
1400000US06081603800,06081603800,"Census Tract 6038, San Mateo County, California",1368,92,0,3,536,394,0,2,131,169,0,0,1,1,0,5,27,4,3
1400000US06081603900,06081603900,"Census Tract 6039, San Mateo County, California",595,68,0,0,169,210,0,2,47,69,0,1,0,0,0,8,12,0,9
1400000US06081604000,06081604000,"Census Tract 6040, San Mateo County, California",321,37,0,0,119,93,0,7,28,36,0,0,0,0,0,0,1,0,0
1400000US06081604101,06081604101,"Census Tract 6041.01, San Mateo County, California",965,259,0,1,179,416,0,1,35,41,0,0,10,0,2,6,13,1,1
1400000US06081604102,06081604102,"Census Tract 6041.02, San Mateo County, California",507,70,0,1,141,250,0,0,27,13,0,0,0,0,1,0,0,1,3
1400000US06081604200,06081604200,"Census Tract 6042, San Mateo County, California",475,119,0,0,95,219,0,1,11,7,0,0,1,0,5,1,15,1,0
1400000US06081604300,06081604300,"Census Tract 6043, San Mateo County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US06081604400,06081604400,"Census Tract 6044, San Mateo County, California",774,53,0,0,301,273,0,5,39,52,1,0,0,1,6,11,23,4,5
1400000US06081604500,06081604500,"Census Tract 6045, San Mateo County, California",749,8,0,0,435,131,0,1,65,80,0,0,0,8,5,7,8,0,1
1400000US06081604600,06081604600,"Census Tract 6046, San Mateo County, California",818,56,0,0,565,43,0,0,84,53,0,0,0,0,16,0,1,0,0
1400000US06081604700,06081604700,"Census Tract 6047, San Mateo County, California",862,27,0,0,616,57,0,0,85,58,0,0,0,0,7,10,1,0,1
1400000US06081604800,06081604800,"Census Tract 6048, San Mateo County, California",1209,29,0,0,679,184,0,0,82,197,0,1,0,6,13,6,12,0,0
1400000US06081604900,06081604900,"Census Tract 6049, San Mateo County, California",1125,47,0,0,748,62,0,1,138,73,0,0,5,0,50,0,1,0,0
1400000US06081605000,06081605000,"Census Tract 6050, San Mateo County, California",1713,129,0,0,932,186,0,11,236,153,1,0,0,0,39,2,8,2,14
1400000US06081605100,06081605100,"Census Tract 6051, San Mateo County, California",334,28,0,4,108,108,0,0,52,27,0,0,0,0,1,3,2,0,1
1400000US06081605200,06081605200,"Census Tract 6052, San Mateo County, California",319,25,0,0,169,34,0,0,53,21,0,0,0,0,3,3,4,0,7
1400000US06081605300,06081605300,"Census Tract 6053, San Mateo County, California",410,36,0,0,146,98,0,0,73,32,0,0,0,0,10,5,7,2,1
1400000US06081605400,06081605400,"Census Tract 6054, San Mateo County, California",596,118,0,0,193,131,0,1,62,58,1,0,3,1,5,1,15,2,5
1400000US06081605500,06081605500,"Census Tract 6055, San Mateo County, California",547,54,1,2,184,143,0,0,117,34,0,1,0,0,3,2,4,0,2
1400000US06081605600,06081605600,"Census Tract 6056, San Mateo County, California",1270,66,0,0,949,78,0,3,78,20,0,0,3,0,62,3,3,2,3
1400000US06081605700,06081605700,"Census Tract 6057, San Mateo County, California",1270,53,0,0,923,105,0,5,81,33,0,0,3,0,51,6,0,0,10
1400000US06081605800,06081605800,"Census Tract 6058, San Mateo County, California",182,8,0,0,84,20,0,7,44,7,0,0,0,0,5,1,3,0,3
1400000US06081605900,06081605900,"Census Tract 6059, San Mateo County, California",606,44,0,0,224,165,0,0,100,35,0,0,0,1,7,7,20,0,3
1400000US06081606000,06081606000,"Census Tract 6060, San Mateo County, California",565,41,0,0,198,145,0,0,119,21,8,0,0,0,6,8,11,1,7
1400000US06081606100,06081606100,"Census Tract 6061, San Mateo County, California",510,93,0,0,180,159,0,0,31,28,0,0,0,0,0,1,15,2,1
1400000US06081606200,06081606200,"Census Tract 6062, San Mateo County, California",910,66,0,0,285,249,0,4,226,32,1,0,0,0,0,11,33,2,1
1400000US06081606300,06081606300,"Census Tract 6063, San Mateo County, California",499,18,0,4,182,107,0,0,125,41,1,4,1,0,1,5,8,0,2
1400000US06081606400,06081606400,"Census Tract 6064, San Mateo County, California",545,47,0,0,265,66,0,0,112,37,0,2,1,0,2,6,5,0,2
1400000US06081606500,06081606500,"Census Tract 6065, San Mateo County, California",266,13,0,2,113,32,0,0,86,13,1,0,0,0,1,3,1,1,0
1400000US06081606600,06081606600,"Census Tract 6066, San Mateo County, California",481,33,0,0,179,165,0,1,54,22,0,0,8,0,6,4,5,1,3
1400000US06081606700,06081606700,"Census Tract 6067, San Mateo County, California",383,18,0,0,203,31,0,0,102,16,0,0,0,0,6,2,1,0,4
1400000US06081606800,06081606800,"Census Tract 6068, San Mateo County, California",755,69,0,0,447,66,0,1,110,45,0,0,6,0,7,3,1,0,0
1400000US06081606900,06081606900,"Census Tract 6069, San Mateo County, California",484,25,0,0,260,79,0,5,86,18,0,0,1,0,7,0,0,0,3
1400000US06081607000,06081607000,"Census Tract 6070, San Mateo County, California",680,50,0,2,373,58,0,1,147,37,0,0,2,0,1,0,5,2,2
1400000US06081607100,06081607100,"Census Tract 6071, San Mateo County, California",372,13,0,0,209,41,0,1,88,8,0,0,0,0,3,1,8,0,0
1400000US06081607200,06081607200,"Census Tract 6072, San Mateo County, California",805,178,0,3,334,134,0,1,74,23,4,1,0,0,8,0,33,7,5
1400000US06081607300,06081607300,"Census Tract 6073, San Mateo County, California",464,38,0,0,246,59,0,1,103,6,0,0,2,0,0,1,1,0,7
1400000US06081607400,06081607400,"Census Tract 6074, San Mateo County, California",594,89,0,0,313,85,0,3,68,16,1,0,1,0,6,1,7,1,3
1400000US06081607500,06081607500,"Census Tract 6075, San Mateo County, California",319,31,0,2,89,83,0,0,98,5,0,0,1,0,0,4,2,0,4
1400000US06081607600,06081607600,"Census Tract 6076, San Mateo County, California",533,50,0,0,202,122,0,1,104,29,0,1,0,0,0,2,18,1,3
1400000US06081607701,06081607701,"Census Tract 6077.01, San Mateo County, California",516,94,0,0,183,172,0,0,30,12,0,0,0,0,4,2,17,1,1
1400000US06081607702,06081607702,"Census Tract 6077.02, San Mateo County, California",457,59,0,0,173,123,0,7,45,13,0,0,0,0,0,4,27,5,1
1400000US06081607800,06081607800,"Census Tract 6078, San Mateo County, California",543,47,0,0,191,126,0,12,96,34,0,0,0,0,3,19,11,2,2
1400000US06081607900,06081607900,"Census Tract 6079, San Mateo County, California",529,64,0,0,224,78,0,0,106,34,0,0,0,0,7,1,7,1,7
1400000US06081608001,06081608001,"Census Tract 6080.01, San Mateo County, California",885,249,0,1,355,52,0,0,179,31,0,0,0,0,9,4,2,1,2
1400000US06081608002,06081608002,"Census Tract 6080.02, San Mateo County, California",876,105,0,0,468,99,0,5,132,33,0,0,5,0,4,11,9,1,4
1400000US06081608004,06081608004,"Census Tract 6080.04, San Mateo County, California",2097,506,5,0,988,182,0,4,250,73,1,2,12,2,29,2,30,6,5
1400000US06081608013,06081608013,"Census Tract 6080.13, San Mateo County, California",1382,115,0,0,795,138,0,0,231,67,0,3,1,0,16,6,6,0,4
1400000US06081608023,06081608023,"Census Tract 6080.23, San Mateo County, California",974,91,0,0,574,96,0,7,148,34,0,1,1,0,10,2,9,0,1
1400000US06081608100,06081608100,"Census Tract 6081, San Mateo County, California",914,104,0,0,459,132,0,1,145,39,0,0,1,0,13,3,15,0,2
1400000US06081608200,06081608200,"Census Tract 6082, San Mateo County, California",915,113,0,0,464,151,0,0,110,32,0,1,0,0,15,4,23,2,0
1400000US06081608300,06081608300,"Census Tract 6083, San Mateo County, California",1138,353,1,0,498,105,0,0,122,33,1,0,5,1,9,4,5,0,1
1400000US06081608400,06081608400,"Census Tract 6084, San Mateo County, California",1296,287,0,1,515,267,0,6,105,58,0,2,4,0,7,32,8,0,4
1400000US06081608501,06081608501,"Census Tract 6085.01, San Mateo County, California",461,48,0,0,236,92,0,2,45,10,0,1,0,0,2,3,21,0,1
1400000US06081608502,06081608502,"Census Tract 6085.02, San Mateo County, California",756,178,0,1,372,115,0,0,53,20,1,0,0,0,6,2,6,0,2
1400000US06081608600,06081608600,"Census Tract 6086, San Mateo County, California",852,345,0,0,270,144,0,2,47,18,0,0,2,2,2,2,11,2,5
1400000US06081608700,06081608700,"Census Tract 6087, San Mateo County, California",713,98,0,0,333,112,0,8,108,22,0,0,0,0,9,7,9,1,6
1400000US06081608800,06081608800,"Census Tract 6088, San Mateo County, California",700,82,0,0,362,72,0,8,129,20,0,0,1,0,11,2,10,0,3
1400000US06081608900,06081608900,"Census Tract 6089, San Mateo County, California",1262,260,2,7,608,130,0,1,143,47,0,0,6,1,13,2,35,0,7
1400000US06081609000,06081609000,"Census Tract 6090, San Mateo County, California",290,37,0,0,155,32,0,0,52,10,0,0,0,0,0,1,2,0,1
1400000US06081609100,06081609100,"Census Tract 6091, San Mateo County, California",99,9,0,0,29,36,0,0,6,5,0,0,2,0,0,2,8,2,0
1400000US06081609200,06081609200,"Census Tract 6092, San Mateo County, California",489,54,0,0,190,113,0,1,65,34,2,0,3,0,11,5,7,0,4
1400000US06081609300,06081609300,"Census Tract 6093, San Mateo County, California",135,8,0,1,40,13,1,1,49,7,0,0,2,0,0,1,10,0,2
1400000US06081609400,06081609400,"Census Tract 6094, San Mateo County, California",108,10,0,0,34,27,0,1,19,10,0,0,0,0,2,0,0,0,5
1400000US06081609500,06081609500,"Census Tract 6095, San Mateo County, California",468,68,0,0,229,47,0,2,70,9,0,0,0,0,16,7,16,1,3
1400000US06081609601,06081609601,"Census Tract 6096.01, San Mateo County, California",311,71,0,0,139,35,0,0,32,10,0,0,2,0,8,0,12,1,1
1400000US06081609602,06081609602,"Census Tract 6096.02, San Mateo County, California",141,14,0,0,59,26,0,0,29,10,0,0,0,0,2,0,1,0,0
1400000US06081609603,06081609603,"Census Tract 6096.03, San Mateo County, California",384,50,0,0,201,42,0,0,38,23,0,0,9,0,6,2,7,0,6
1400000US06081609700,06081609700,"Census Tract 6097, San Mateo County, California",207,28,0,0,92,30,0,0,28,19,0,0,0,0,0,3,4,1,2
1400000US06081609800,06081609800,"Census Tract 6098, San Mateo County, California",221,21,0,1,80,36,0,1,54,17,0,1,0,0,0,1,7,0,2
1400000US06081609900,06081609900,"Census Tract 6099, San Mateo County, California",78,4,0,0,16,23,0,6,17,10,0,1,0,0,0,0,1,0,0
1400000US06081610000,06081610000,"Census Tract 6100, San Mateo County, California",278,35,0,5,73,87,0,3,26,15,6,0,0,1,3,1,18,0,5
1400000US06081610100,06081610100,"Census Tract 6101, San Mateo County, California",174,57,0,1,32,44,0,1,8,5,1,0,0,0,0,7,15,1,2
1400000US06081610201,06081610201,"Census Tract 6102.01, San Mateo County, California",526,263,0,0,75,73,0,1,17,27,10,0,0,1,0,0,57,2,0
1400000US06081610202,06081610202,"Census Tract 6102.02, San Mateo County, California",191,25,0,0,19,85,0,0,11,5,3,0,0,0,0,1,39,0,3
1400000US06081610203,06081610203,"Census Tract 6102.03, San Mateo County, California",74,18,4,0,17,21,0,0,4,2,0,0,0,0,0,3,5,0,0
1400000US06081610302,06081610302,"Census Tract 6103.02, San Mateo County, California",107,14,0,0,30,36,0,0,16,4,1,1,0,0,0,0,5,0,0
1400000US06081610303,06081610303,"Census Tract 6103.03, San Mateo County, California",2246,327,0,0,1357,193,0,16,147,92,1,0,9,4,30,12,35,5,18
1400000US06081610304,06081610304,"Census Tract 6103.04, San Mateo County, California",787,69,0,0,399,135,0,3,89,49,0,0,4,3,2,7,14,4,9
1400000US06081610400,06081610400,"Census Tract 6104, San Mateo County, California",219,33,0,0,38,39,0,3,23,10,10,1,0,0,1,13,47,0,1
1400000US06081610500,06081610500,"Census Tract 6105, San Mateo County, California",117,24,0,0,8,33,0,0,11,6,27,0,0,0,0,0,4,0,4
1400000US06081610601,06081610601,"Census Tract 6106.01, San Mateo County, California",218,44,0,1,44,76,0,0,8,13,9,0,0,0,2,0,15,1,5
1400000US06081610602,06081610602,"Census Tract 6106.02, San Mateo County, California",111,19,0,0,35,25,0,0,18,5,0,0,0,0,4,2,1,0,2
1400000US06081610700,06081610700,"Census Tract 6107, San Mateo County, California",279,83,0,0,87,44,0,1,29,10,0,0,6,0,2,0,12,5,0
1400000US06081610800,06081610800,"Census Tract 6108, San Mateo County, California",259,68,0,2,60,72,0,1,25,6,1,0,0,0,2,1,14,0,7
1400000US06081610900,06081610900,"Census Tract 6109, San Mateo County, California",261,42,0,4,56,112,0,3,30,4,0,0,1,0,0,3,6,0,0
1400000US06081611000,06081611000,"Census Tract 6110, San Mateo County, California",314,31,0,0,82,83,0,0,71,13,1,0,0,0,2,10,17,0,4
1400000US06081611100,06081611100,"Census Tract 6111, San Mateo County, California",324,45,0,0,108,67,0,8,46,28,1,0,1,0,3,1,11,0,5
1400000US06081611200,06081611200,"Census Tract 6112, San Mateo County, California",128,3,0,0,40,40,0,2,24,10,0,0,0,0,0,1,8,0,0
1400000US06081611300,06081611300,"Census Tract 6113, San Mateo County, California",339,27,0,0,135,42,0,0,58,38,1,1,4,2,1,1,22,2,5
1400000US06081611400,06081611400,"Census Tract 6114, San Mateo County, California",464,51,0,0,246,50,0,1,46,14,1,0,5,2,17,1,21,1,8
1400000US06081611500,06081611500,"Census Tract 6115, San Mateo County, California",201,29,0,0,102,11,0,0,36,8,0,0,0,0,4,2,3,1,5
1400000US06081611600,06081611600,"Census Tract 6116, San Mateo County, California",148,13,0,0,69,27,0,4,15,9,0,0,0,2,0,1,6,0,2
1400000US06081611700,06081611700,"Census Tract 6117, San Mateo County, California",38,15,0,0,6,5,0,0,1,0,5,0,0,0,0,0,0,0,6
1400000US06081611800,06081611800,"Census Tract 6118, San Mateo County, California",59,33,0,0,5,6,0,0,0,0,0,0,0,0,0,0,15,0,0
1400000US06081611900,06081611900,"Census Tract 6119, San Mateo County, California",269,63,0,0,12,111,0,0,35,1,26,0,0,0,0,2,10,6,3
1400000US06081612000,06081612000,"Census Tract 6120, San Mateo County, California",149,27,0,0,8,66,0,0,33,1,0,0,0,0,0,0,5,0,9
1400000US06081612100,06081612100,"Census Tract 6121, San Mateo County, California",225,38,0,1,53,51,1,1,48,16,0,2,0,0,1,1,11,1,0
1400000US06081612200,06081612200,"Census Tract 6122, San Mateo County, California",354,68,0,0,155,39,0,1,55,14,1,0,3,3,2,4,7,2,0
1400000US06081612400,06081612400,"Census Tract 6124, San Mateo County, California",153,20,0,0,66,29,0,0,18,9,0,0,0,0,1,0,10,0,0
1400000US06081612500,06081612500,"Census Tract 6125, San Mateo County, California",367,71,0,0,143,34,0,0,63,31,0,1,0,1,4,4,13,2,0
1400000US06081612600,06081612600,"Census Tract 6126, San Mateo County, California",385,64,0,0,150,42,0,0,80,26,0,0,1,0,5,2,11,0,4
1400000US06081612700,06081612700,"Census Tract 6127, San Mateo County, California",116,19,0,0,51,12,0,1,26,5,0,0,0,0,0,0,1,0,1
1400000US06081612800,06081612800,"Census Tract 6128, San Mateo County, California",144,21,0,2,64,12,0,1,32,2,0,0,0,0,0,8,2,0,0
1400000US06081612900,06081612900,"Census Tract 6129, San Mateo County, California",369,43,0,0,138,30,0,0,104,39,0,0,3,0,5,3,2,2,0
1400000US06081613000,06081613000,"Census Tract 6130, San Mateo County, California",361,48,0,0,126,15,0,4,121,29,0,0,1,0,6,3,2,0,6
1400000US06081613200,06081613200,"Census Tract 6132, San Mateo County, California",268,65,0,0,106,17,0,1,58,8,0,0,0,0,1,1,3,1,7
1400000US06081613300,06081613300,"Census Tract 6133, San Mateo County, California",169,25,0,0,74,23,0,0,24,15,0,0,1,1,5,0,1,0,0
1400000US06081613400,06081613400,"Census Tract 6134, San Mateo County, California",102,23,0,0,27,13,0,0,25,6,1,0,0,4,0,0,3,0,0
1400000US06081613501,06081613501,"Census Tract 6135.01, San Mateo County, California",155,4,0,1,36,62,0,0,28,8,2,0,0,0,0,8,4,0,2
1400000US06081613502,06081613502,"Census Tract 6135.02, San Mateo County, California",158,12,0,0,50,35,0,0,43,3,0,0,0,1,0,4,5,1,4
1400000US06081613600,06081613600,"Census Tract 6136, San Mateo County, California",159,16,0,0,38,34,0,2,51,4,0,0,0,0,0,2,5,1,6
1400000US06081613700,06081613700,"Census Tract 6137, San Mateo County, California",287,6,0,6,65,104,0,1,59,17,0,0,0,0,1,0,8,17,3
1400000US06081613800,06081613800,"Census Tract 6138, San Mateo County, California",61,2,0,0,20,18,0,0,15,3,0,0,1,0,0,0,2,0,0
1400000US06083000101,06083000101,"Census Tract 1.01, Santa Barbara County, California",184,17,0,1,43,37,0,1,34,30,0,0,0,0,8,1,11,0,1
1400000US06083000102,06083000102,"Census Tract 1.02, Santa Barbara County, California",269,33,0,0,78,34,0,0,40,48,6,0,1,3,10,5,7,0,4
1400000US06083000103,06083000103,"Census Tract 1.03, Santa Barbara County, California",98,10,0,0,30,18,0,0,24,4,0,0,0,0,2,2,6,0,2
1400000US06083000200,06083000200,"Census Tract 2, Santa Barbara County, California",130,13,0,0,31,28,0,2,34,13,0,0,0,0,0,1,7,0,1
1400000US06083000300,06083000300,"Census Tract 3, Santa Barbara County, California",259,24,0,0,45,67,0,2,41,40,1,0,3,5,1,6,21,0,3
1400000US06083000400,06083000400,"Census Tract 4, Santa Barbara County, California",118,5,0,0,35,23,0,2,39,8,1,0,1,0,0,0,3,0,1
1400000US06083000501,06083000501,"Census Tract 5.01, Santa Barbara County, California",54,6,0,0,14,7,0,0,19,1,0,0,0,0,0,1,5,0,1
1400000US06083000502,06083000502,"Census Tract 5.02, Santa Barbara County, California",123,5,0,5,23,17,0,2,37,18,0,0,0,0,4,1,10,0,1
1400000US06083000600,06083000600,"Census Tract 6, Santa Barbara County, California",116,17,0,0,39,10,0,2,28,12,0,0,0,0,2,0,6,0,0
1400000US06083000700,06083000700,"Census Tract 7, Santa Barbara County, California",125,5,0,1,13,32,0,1,32,15,0,0,0,8,1,0,13,1,3
1400000US06083000801,06083000801,"Census Tract 8.01, Santa Barbara County, California",63,13,0,0,14,15,0,0,6,6,0,0,0,4,0,0,3,0,2
1400000US06083000802,06083000802,"Census Tract 8.02, Santa Barbara County, California",92,16,0,4,10,15,0,4,24,8,0,0,0,0,0,5,3,3,0
1400000US06083000900,06083000900,"Census Tract 9, Santa Barbara County, California",66,7,0,0,13,16,0,1,13,5,0,0,0,0,0,2,9,0,0
1400000US06083001000,06083001000,"Census Tract 10, Santa Barbara County, California",161,12,0,0,18,48,0,0,46,17,0,0,3,3,1,4,6,1,2
1400000US06083001101,06083001101,"Census Tract 11.01, Santa Barbara County, California",94,6,0,0,16,33,0,5,16,4,3,0,0,0,0,2,8,0,1
1400000US06083001102,06083001102,"Census Tract 11.02, Santa Barbara County, California",61,5,0,1,4,31,0,1,10,7,0,0,0,0,2,0,0,0,0
1400000US06083001202,06083001202,"Census Tract 12.02, Santa Barbara County, California",146,10,0,0,32,25,0,3,37,24,0,0,0,2,0,4,8,0,1
1400000US06083001203,06083001203,"Census Tract 12.03, Santa Barbara County, California",114,10,0,0,19,10,0,1,45,22,0,1,0,0,5,1,0,0,0
1400000US06083001204,06083001204,"Census Tract 12.04, Santa Barbara County, California",115,9,0,1,20,6,0,1,38,9,0,0,2,11,1,1,14,0,2
1400000US06083001301,06083001301,"Census Tract 13.01, Santa Barbara County, California",96,10,1,0,24,16,0,0,33,5,0,0,0,3,1,1,0,1,1
1400000US06083001302,06083001302,"Census Tract 13.02, Santa Barbara County, California",246,26,0,0,47,33,0,1,78,28,1,0,0,9,11,3,5,2,2
1400000US06083001400,06083001400,"Census Tract 14, Santa Barbara County, California",57,6,0,1,15,8,0,0,8,5,0,0,0,0,0,0,7,1,6
1400000US06083001500,06083001500,"Census Tract 15, Santa Barbara County, California",28,3,0,0,8,3,0,0,6,2,0,0,0,1,0,0,3,2,0
1400000US06083001601,06083001601,"Census Tract 16.01, Santa Barbara County, California",173,16,0,0,15,15,0,0,87,21,0,0,0,0,4,3,9,0,3
1400000US06083001602,06083001602,"Census Tract 16.02, Santa Barbara County, California",94,35,0,0,9,20,0,0,10,8,0,0,0,0,0,10,1,0,1
1400000US06083001701,06083001701,"Census Tract 17.01, Santa Barbara County, California",86,3,0,0,19,6,0,0,44,6,0,2,0,0,0,1,5,0,0
1400000US06083001702,06083001702,"Census Tract 17.02, Santa Barbara County, California",85,10,0,0,14,15,0,4,20,15,0,0,1,0,0,0,2,0,4
1400000US06083001800,06083001800,"Census Tract 18, Santa Barbara County, California",8,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
1400000US06083001901,06083001901,"Census Tract 19.01, Santa Barbara County, California",51,2,0,0,13,9,0,1,8,13,5,0,0,0,0,0,0,0,0
1400000US06083001903,06083001903,"Census Tract 19.03, Santa Barbara County, California",59,4,0,0,10,11,0,1,12,18,0,0,0,0,0,2,1,0,0
1400000US06083001905,06083001905,"Census Tract 19.05, Santa Barbara County, California",32,5,0,0,8,3,0,0,12,2,0,0,0,0,0,0,1,0,1
1400000US06083001906,06083001906,"Census Tract 19.06, Santa Barbara County, California",94,1,0,0,15,39,0,0,18,9,0,0,0,0,7,1,0,0,4
1400000US06083002005,06083002005,"Census Tract 20.05, Santa Barbara County, California",132,5,0,6,12,60,0,0,16,20,0,0,0,2,0,2,6,0,3
1400000US06083002006,06083002006,"Census Tract 20.06, Santa Barbara County, California",60,22,0,0,4,10,0,0,7,5,0,0,2,0,0,1,5,0,4
1400000US06083002007,06083002007,"Census Tract 20.07, Santa Barbara County, California",331,6,0,0,40,150,0,2,49,47,3,0,0,6,5,3,19,1,0
1400000US06083002008,06083002008,"Census Tract 20.08, Santa Barbara County, California",198,0,0,0,16,86,0,0,53,26,0,0,7,0,0,1,8,0,1
1400000US06083002009,06083002009,"Census Tract 20.09, Santa Barbara County, California",99,0,0,0,12,41,0,0,22,22,0,0,0,0,0,1,1,0,0
1400000US06083002010,06083002010,"Census Tract 20.10, Santa Barbara County, California",170,8,0,0,14,41,0,2,52,34,0,0,2,0,0,0,12,0,5
1400000US06083002011,06083002011,"Census Tract 20.11, Santa Barbara County, California",157,1,0,0,10,91,3,0,23,9,0,0,0,0,2,0,11,0,7
1400000US06083002012,06083002012,"Census Tract 20.12, Santa Barbara County, California",78,0,0,0,19,19,0,0,33,4,0,0,0,0,0,1,0,0,2
1400000US06083002013,06083002013,"Census Tract 20.13, Santa Barbara County, California",106,40,0,0,22,15,0,1,13,11,0,0,0,1,0,2,1,0,0
1400000US06083002101,06083002101,"Census Tract 21.01, Santa Barbara County, California",42,3,0,0,2,24,0,0,5,4,2,0,0,0,0,1,0,0,1
1400000US06083002102,06083002102,"Census Tract 21.02, Santa Barbara County, California",43,0,0,0,3,21,0,0,14,1,0,0,0,2,0,0,2,0,0
1400000US06083002103,06083002103,"Census Tract 21.03, Santa Barbara County, California",170,6,0,0,16,75,0,2,20,29,0,0,0,2,1,1,17,0,1
1400000US06083002205,06083002205,"Census Tract 22.05, Santa Barbara County, California",247,14,0,0,6,173,0,0,43,1,0,1,0,0,0,4,5,0,0
